id_recebimento_raw,id_transacao_raw,data_recebimento,valor_recebido,metodo_recebimento,comprovante,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
314,39224,13/12/2025,"3.140,52", TED ,RECB-2721CFFC3C9,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,314,9f793550ecd38be8c4f5ab66193460fbd5ae96b4b0f7b94228b70d552253c657
315,16812,25/09/25,"2,60",PIX,RECB-61C3678ED89,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,315,88c7cf26b74db0fbaf6761f91113219348b5f232883e98441e10062b32752546
316,34742,22/05/24,"R$870,16",TRANSFERENCIA,RECB-3AAE6F3D658,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,316,64f58f18a5380ac4c63cb6eff0ed300c1ff186692d9723e6dae89b0207b3385d
317,35445,2025/08/16,2508.72,Pix,RECB-DA252921A8B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,317,d43c4c53ae587440e707a2fa67b67167f737c8bd6d60343c6d4b260162f05d4c
318,23266,06-26-2025,1187.32,PIX,RECB-CCB01075535,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,318,c1f6a6c9e46f7686bb04f0fcecf83393db4203b9e7add23e0778713e59f1186e
319,29639,2025/01/23,3625.53,PIX,RECB-D2DCDC1203A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,319,6f247805f2b7d95a75cc2ea7034c2b31722f310e42a163ef68a67432cb74728f
320,7233,2024/10/31,5047.29,TED,RECB-994D7920EEE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,320,56a01619982f2657a62bee08026a8d90b4d6f57e0606679fbe6db4e72229c24d
321,5597,2024/03/05,"R$4,31",PIX,RECB-2B9484AC6AE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,321,d8f056000645a7aebfc95d1491e0403c2ad8ba3b4a3733c09c015d819aec1944
322,17277,2024-04-25,"5.017,09",BOLETO,RECB-92DF13FB7DC,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,322,fd13f71ec7c8142ba2cc116cb053bc008a5dec18b537aad2cd055f44dd2fdf91
323,31512,10-10-2024,2.609,PIX,RECB-79619F6B4DF,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,323,1f7445ea783be09c2c12bed81295433f9e41b799665f14889acd3c8741eb0df8
324,36200,2025/05/09,"R$7917,00",Pix,RECB-6B182BFA002,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,324,638b902235079a08c78e33a92c3e818e8f42700e6ae78d47d782d181cab0b318
325,15879,11-13-2024,"R$3242,82",BOLETO,RECB-770E6126280,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,325,aa75c6f9af16c133cd0fe273d1c1929f49510214cd8b0c03282883890987d531
326,21711,2024/06/15,4.773,TED,RECB-20831754AB5,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,326,2be3e4af30c3e70b3105b83192bfe7e68a4b1d6dbe0071f7788e4df036763c76
327,30829,07-18-2024,"1.792,29",PIX,RECB-7B8329DEE1D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,327,e4da0b15961e03dc3484549e06b12f3015e2221d6644bdad3b4e79276a74c32f
328,20925,2025-05-15,"R$ 3.094,22",Pix,RECB-89FB1BE06C3,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,328,f6a88bef6ecad66a9555d887f999fa8a43f1d31af162dad2412ae2d1254ae67a
329,12448,07/11/2024,"R$1748,60",TRANSFERENCIA,RECB-93F6EFDFB46,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,329,eaf8de40968362f889ad5723fe3dc92b01065bc9034b2d9fd7885cd89adb1232
330,19117,06-24-2025,"R$937,06",BOLETO,RECB-AB0A301DCA4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,330,8302b80fa31c5ae4dcf6a1c36d89544a30f77ed0f12c7fc358cfa6b77433fb9f
331,19680,2025-04-07,"2.615,97",Boleto,RECB-CFBC75F70A4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,331,d9f6930fd97ff79189945e9532680a696dbe459642434b43c355634b98406fdd
332,32723,2024-01-11,2797.92,TED,RECB-176BB2D0AEF,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,332,ae3448abdb21ec4bf86ae53885311a51338f1328d4e1b339f6fee7028eebf448
333,21802,06-08-2024,1.920,TED,RECB-4A7BB46BD8A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,333,b022a0a9d7763040f2f39834456c344ad3feab2d1bc40bd2c663dfa1b3d59f36
334,4013,14/07/2024,6690,BOLETO,RECB-7F5EF13BE3D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,334,c30eec93f6649e7e82254e5a1a036ffd81dadddee6e1c6b53c4c9438ed500b04
335,20453,Apr 21 2025,"R$1284,00",PIX,RECB-A64305AFA35,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,335,95ea831bc1a65292c8411b312d8a3c2dad0bb3b47cf8c9fd3a8817624e69dc25
336,28598,19/08/2025,1182, TED ,RECB-7F912EA0D17,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,336,882e5d6e963d04365a210e11c4da22024a74a7710d00e0b3568be52e534a0b08
337,20802,Apr 27 2024,"R$3313,26",transferencia,RECB-8C5F3293ABC,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,337,e8f36fe70ec3d3088679e4bba42365a623ff8303e037f52ba32a3656a610c472
338,24335,08/11/2025,"2.098,66",TRANSFERENCIA,RECB-F140B6EBB16,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,338,c879d9ff30e2ae01621ace038ccf6ffa51cea06474dfe300cba5daacfeceb59d
339,33195,2025/07/30,2.353,TED,RECB-7019C260DC1,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,339,9a4123729d5dd256a1ee87700cdcba4199f2788fd5348347a874b4bcf04a7e88
340,18962,08-20-2024,"999,02",PIX,RECB-DD7F2E076F1,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,340,7d710c48a89bf43e43e2a0b9bec7c78716e07fed5cf68508efcdb05146b7de78
341,29380,18/04/25,"R$ 4.438,73", PIX ,RECB-6BC98D71360,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,341,43cb4a374d83a3201570b1bd2c812601dfa9c3f0320fd1dd923f6841efb993bc
342,32328,21-07-2025,"R$ 1.685,59", TED ,RECB-04AF52213F7,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,342,28109fa103b966357e728594ad1a3465ac2953c1df24ec86c25c6cc3bf19b47d
343,17329,13/02/25,12.095,TRANSFERENCIA,RECB-2567921CB29,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,343,e22753eda99185eec845b92ef77f80b3a87a4bfd70258f48d59d0e0c404a8a15
344,33680,20-10-2024,6,PIX,RECB-F57FFAC0C2C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,344,9b830d1740fdbb1b4476811d5f972e1c34abd03224043ef01ca851f16b8ca9b8
345,22166,09-02-2025,"2,18", BOLETO ,RECB-C874F5432E6,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,345,f661c65d0f35b5b1e1b378471ae7410d030cecbd760edc08cbc98400d6097e30
346,10649,Nov 22 2024,1.363,BOLETO,RECB-57C617F1C6E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,346,3ec5850b5fea152d6d60c2bee5273ea0ee1a79f649826e59aca0501e5c2a7678
347,24153,21/01/25,10, BOLETO ,RECB-F07D0670FF5,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,347,df7464c70bc020906bd8596702b912deba0a582c3e9ee01afbdd6cd03f46d9af
348,15599,30-11-2024,2052.50,PIX,RECB-142DABC2C05,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,348,34d92d454a58bc17ddaeb73488b07347e8486baf17eea90053adba633728324b
349,22696,19/09/24,"R$4036,65",TED,RECB-945BE042BBB,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,349,6c74d535b874cd6adae0997ca4f89357e19cc75071f533cce47cb45783a1fcff
350,4956,Nov 14 2024,"R$2361,00",PIX,RECB-414B104D6FE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,350,e81276691fd987a62628a5dba8699662feee69b06bf33289b4cd8f862c8fc3f3
351,14483,09-09-2025,4442,TRANSFERENCIA,RECB-F0EC2F02DB7,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,351,c5ba4eb361d849729c59f39bc71aa6945e59474ed678d5274ad30db84613352d
352,431,05-12-2025,4042,TED,RECB-7B6F3772F5C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,352,78c5e8e6991b02f93c3ba4e7f792b5635052af5ef725b0c43ba2d0d840f92556
353,22962,Aug 09 2024,2.836,PIX,RECB-2A6846FA07F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,353,f95c4df26d35dd9509623c7c46618b644604219cc35ad5bca7eec860c894e4cf
354,30607,07/11/25,"R$4976,20",PIX,RECB-51FF790D8A6,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,354,93036b5717821ee1c74b0fd1c6ec658f509e05679b1c818e02ec321aa2ee573c
355,17894,06/10/2025,"R$2319,56",BOLETO,RECB-6B91CDADE46,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,355,61924f10617ef3125c53ff72dcbba03efd41f3b36d1a450d95c4cdf10c4a36fe
356,6909,28-12-2025,"7.541,04",Boleto,RECB-ADA0CAF8E2D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,356,0b694995fcb2bf4c8f8fd558a702014a40456b34ce2e0f58949285307ca2454d
357,10675,21/01/25,1361,Boleto,RECB-F686662C11C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,357,cc89aa9504c73b889f27272ccc21fb358e8c3ddfa3295a174edf0f01df4f54e2
358,31726,15-09-2025,"R$2,41",TRANSFERENCIA,RECB-088299115F8,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,358,0fd103ce84f1cc04a7adfe98191ce2d0ac3c0d600820522656547d74ddf24c53
359,14297,15/07/2024,4485,TED,RECB-60ED3DB8B8A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,359,f59d86f8be3db323d3a1740182e3320623b9c6eb5d3e915eb30aa477ea3b4d9c
360,14136,16-11-2024,"R$ 4.157,25",BOLETO,RECB-68AE0090974,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,360,8625a658b69b44a0ee9da0854108e0f022d10633b29e012b6123cd20b156edbd
361,23299,03-10-2025,4063, BOLETO ,RECB-9CF016BEB4E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,361,4334ed1eec788ec59b114bf551a53ddf6ba9c004a24c9036f9f50cb8fe0842bb
362,12785,06-11-2025,3,TED,RECB-A8129F9CD3F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,362,06d4eb33fbd797ca417708d68a9ea4f68da805165586f67d354d86bfb86aee38
363,39510,23-07-2025,5353.59,BOLETO,RECB-51354010111,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,363,fc718cc297f8bfe7ebf61f9f7daab7f434af46f556daab642abb0a5f1587b4c4
364,31993,2025-12-07,1225,PIX,RECB-AF7932401B0,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,364,c14599dad46fb455c19ba3c80d43fa89ca543c996b1a52f0c7e4a033751655a2
365,11942,22/11/2025,"R$9,92",BOLETO,RECB-B2A9218A95B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,365,fad122f80e7fc1cd1456b15e7cda60c13e07422bb655eb39d063755a145d8f49
366,27788,2024/12/14,"R$ 3.266,45",TED,RECB-3FC7384BBA4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,366,a6abe6e8bb8bd6f7267804437aca6577686c8caa65b52ade903c68f00caf919a
367,15901,12-15-2024,"2.760,54",PIX,RECB-054F8A79C73,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,367,90bae738ffef5b01455a036b7a5a77362153f4e9f92a03871eb612c7d3f16dc7
368,27362,2024/11/28,1.533,TED,RECB-6C4CA9F01F4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,368,7470eb26128e4ac9df778bc520bede5151053dced6f7ee1378a7b0d99bd6382c
369,39400,23/05/24,11.486,TED,RECB-E945FA5C979,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,369,97339261b0cad0f58785fad4931ec3872fef68c410737ae34067681469cc1e1b
370,9110,05-28-2025,"R$15113,75",PIX,RECB-6800D6E1B76,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,370,a9cf5355ebddaa93f8076083e8145dd82b275089ad79a3a8e116a257651a3123
371,25066,2025-04-24,"R$4412,41",TRANSFERENCIA,RECB-41F26F452AB,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,371,0de8c7563980e9ee82a9b3fbc9626897ac0a6e0c0d016b26786c9dab67706ee1
372,24175,Apr 09 2025,"R$ 4.410,31",transferencia,RECB-0B0A743F129,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,372,3074d4705ae36983bc5d72afcc2a93bd60e9d95b9aa27b7c9810cb1210da28d6
373,32734,13/03/24,3286.17,BOLETO,RECB-8C8F1C12403,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,373,2f88480f28fe950e700c7c3c40d313528b11f49c6e43836a303d5369263de9a2
374,500,2025/11/18,"R$4262,00", BOLETO ,RECB-7093A4A2554,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,374,c0c8d380c50b07ed2ea4cb1ea543c70ceff613a1b6064d552eddf4ee7a8e3cfc
375,24595,2025-05-14,2961,BOLETO,RECB-A2666EEDF07,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,375,874d5b38884b78c1c101e5abffc02102d0a32f80c008ed40c8c24b92b7e359af
376,3402,17-07-2025,"2,79",pix,RECB-FE21C8D6AAE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,376,3b2ace27271567ee345463a10c2730b3c58ebf5793f38f22ee2379d6eb6ef75a
377,5485,Jul 23 2025,570,BOLETO,RECB-9F1B58466FF,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,377,695a6f0e6bccc38042167cc0838153552f7e2e6f1295082bca2e99039cbe3047
378,26774,14-08-2024,"R$1,28",BOLETO,RECB-9E8F1D36455,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,378,4f51c8658597707016f24891c9b6e9eaa180b2545e33f0892ac5638beaaf1e48
379,2680,24/06/24,"R$ 2.282,58",TRANSFERENCIA,RECB-E53EAC1E1EB,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,379,73542d27b6656baa2ff5b3f70c407e819794531f09dfafc3bc041a1bd01295e3
380,23861,16/05/25,"R$4190,58", PIX ,RECB-B3D88F08720,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,380,b3e8b31cff49a12878f8268e165217be0141b74784d9c26d69fa66e2e7eb45e6
381,38016,10/05/24,1094.62,BOLETO,RECB-31B4D27440D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,381,cd13dc8d538bf599d94e1d1562a0fae7660fbd4b1f0e686bebebae31cab8daaa
382,26060,Jun 25 2025,"833,23",PIX,RECB-77B922498F0,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,382,ea73091606c22aef9885dc93d97b460bbc1949d1b11a23b80843d67435e86331
383,33408,08-11-2025,2944.00,BOLETO,RECB-D9C1AD2265F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,383,bb6278d2810ffa3a61263c3ffa8915eb143eb332c72c657bb2d82e980e56548f
384,34196,23/04/2025,"2,41",PIX,RECB-A0FB89DF241,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,384,38ed8aae462ea002fc8873f7b22947c955b8cab88b6a059b91929f8c5ed5ddc9
385,37879,12/04/2024,5.308,Boleto,RECB-E0E6D45B005,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,385,dd6d48a1fdec0fc3365db1405940ea2b5a21eca1b5a05d46d20e507c445718a9
386,1878,Oct 12 2025,"R$2513,86",TRANSFERENCIA,RECB-1F5B56A474B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,386,57e6825474445b00d36b99d64e515dc7f940a2fd50d8b0af982375f3458d83f0
387,28878,2025/04/13,1.482,TRANSFERENCIA,RECB-A3387C0D846,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,387,500dc029f75a405e92cb6eb9b750d73f5b39a3ecfc67bb8319adeb83a256745a
388,35947,06-11-2025,"370,87",pix,RECB-0F1704C1F79,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,388,f8d9a2bd45f9053408faff2f8abb91040d77e8eaedcf1e03ddbfe922f72e1198
389,11460,19/08/25,"R$1652,73",BOLETO,RECB-06A6E3BEA4F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,389,7588f3d3c901c5810733d85a68f814439589eb6d6b1a2c38ce88945feb0f4d6e
390,38786,2025-05-22,1795.00,PIX,RECB-393B8BECE8E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,390,8179a8a2688b71a174df7bb9d2db78e971d0090c10ce440930e14062ca0232b0
391,3163,07/03/2025,5338,TRANSFERENCIA,RECB-723C3A49BF0,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,391,7458b0a36498b40ab936d5f1c9fd5969d22d31e6cc5386af108dd32e2834135a
392,18621,12/09/2024,2274.79,TED,RECB-0AA79F91449,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,392,dd93fb3a8c81fb8aecf0ea39f95dd9cf72b5149570fa68e52d95fa304f70a836
393,10026,Jul 08 2024,2371,PIX,RECB-210EE207A61,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,393,65cdaadec071836a63a47af1e9f1590d94a9e2dd013372f5f3d3a473fdfcb899
394,29920,02-19-2025,7038,transferencia,RECB-94B42B7925A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,394,ddcbe4fa8f1d2e1876a8f87b346b681fc9cae44730955892c04283563c893512
395,19837,11-12-2025,"R$ 2.472,96",transferencia,RECB-009D57F3997,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,395,dab1e83de2a032d1d6bd9a76398c50fa15345cd9aea60aeec30b3c1a59a137e2
396,8345,17/01/2024,"R$ 3.083,18",boleto,RECB-6DEBA1EC192,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,396,c12a8af8c6e488f7ca29b685bbb404407d58c018612b45b26826dc554da7add8
397,2516,2024-07-18,"R$3370,51",PIX,RECB-ED2CB34893C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,397,28aba234dc00e4801efef1b9d4936203dc9bf6012f5feb520f6ca0329dd93f2d
398,9585,28/12/2025,3700.22,PIX,RECB-31A972FBBAD,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,398,c9d161ca1cbe8b601be04fa03bf569600f08e68a23e7d56e0b92b40430253340
399,13460,05-14-2024,6904,BOLETO,RECB-77AB2342BAC,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,399,9e86f494376b5b276158122f1af4c7a580fec4fc1327215cbdeedc2f1b11f820
400,8591,2025-04-08,3030,pix,RECB-C3D43FB6A45,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,400,66fc572aa5ae5adea8249f5fc6754b25568b121b6113ab9ac27f4e65ef6b3af7
401,9605,16/02/24,"6.217,03",TRANSFERENCIA,RECB-09F481ED225,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,401,2fc7987c905bf0de73837eb5875a9b91764d6a14fd7385f5896268cdde6dee60
402,32475,21/05/24,3888.00,TED,RECB-45FE7392F43,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,402,87f3a662c25d42a7bfde299ffb8eb939f0b75910995836cd6ce0bbb6aa884825
403,17212,07-10-2025,3.989,BOLETO,RECB-AB38BC172ED,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,403,17db4252213f209fe9d6788b9c4ecbcc71201d25249fad477aae954be74cf8c8
404,14347,2024-11-20,"3.509,03",PIX,RECB-2552F5CC402,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,404,6c85d4ce8a0967d9abad99b54a5db5bad1d5248dbf2c115862e941e1139e5c9b
405,1524,Feb 11 2025,3909.62,TRANSFERENCIA,RECB-E4754B57DDA,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,405,eee888922dc5d07a29bb4bbf359c71ed3f157409f51a13d676e0b5f4c300b0dd
406,18155,08-14-2025,"R$2488,05",PIX,RECB-C939D1496D2,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,406,2586b6b16c45415d39040c9947e37dcba2b476141d7276283fbb5cf0b62f9c33
407,22041,2024/05/18,"R$2453,00",TED,RECB-A2960A98F00,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,407,1e853ff9d6b3ae612ce912bd484fc48bbe27e82d61ccaec4c03736d0cad1663a
408,20902,2025-02-21,"3.443,95",PIX,RECB-FCB94F75FF9,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,408,d9986ea81a6c7af80d70691dca526f0bd47dbe407d6fa22442f7c40142ff549f
409,35751,2025/08/22,"R$1881,13", PIX ,RECB-A1E26E5B808,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,409,28e824c6674af1f54f9c41070b9dcdd0d88d2914c83eadfd30ca7fb82874b9dd
410,2740,2024-09-10,6171.00,ted,RECB-4730A8F9E78,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,410,a5a5d6f8c059925bab09dee52a49e72012064003e09c5695808d305551c02a72
