id_pagamento_raw,id_transacao_raw,data_pagamento,valor_pago,metodo_pagamento,comprovante,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
4519,2026,2024-08-24,3331.93,TRANSFERENCIA,COMP-4E5F0A26F98C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4519,29d358380360dfa9d706fdcba3e094a85b524467ca76d21bbed34fdd56eab1bf
4520,2029,2024-08-19,2851.02,TRANSFERENCIA,COMP-F2A72B05BBDF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4520,423f1f568e90a78629fe8b7327b480dc6896c1c597a1852f331a76541f1dd693
4521,2030,2024-08-16,3446.02,TRANSFERENCIA,COMP-5A526811BC74,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4521,1824ee06967af74c3520ada9742518c250e2082a3e99a802a2d4d61f5477a4b2
4522,2031,2024-08-16,2706.71,BOLETO,COMP-E0A9D5F181C6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4522,cada8b84d58eb079b3f9d395c855c2b124c76b1dcf84ceb7d24a5a363d1c75b6
4523,2032,2024-08-16,3390.14,TED,COMP-F9C73432E639,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4523,5ff5d915affb62ab2dd64dbf6fc6a673d34373125b224156997623ffedffa77c
4524,2037,2024-08-14,3400.77,PIX,COMP-E6A8563D2B98,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4524,adcaeccb59eda8bbfce673fb2bb38cbf2cb6206e538854dd7e942e7874e31329
4525,2039,2024-08-18,2700.09,TRANSFERENCIA,COMP-ACE411490F0C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4525,bad8ca147bc828316cc7c3f67df01169077812ff33dbfe5fe7118ae32fcb0a38
4526,2040,2024-08-23,3152.04,BOLETO,COMP-83AD2FDCEFAE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4526,6e262d6a33987c6afedd68949bd78b020453245b22b9a9e7fad484744c29bc72
4527,2041,2024-08-20,3441.5,PIX,COMP-701CA149073B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4527,db13489fdba2e5b915496ffb36e82d0e6c7c43dbcc1d2cfb7fb0d6dc4efbd711
4528,2042,2024-08-07,3336.68,PIX,COMP-83BB34E730E6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4528,789e8ac54488bf2a41100fe1bb9fa9c704aea440b2d3624965571e955b5df60b
4529,2044,2024-08-30,3097.06,PIX,COMP-51E17B796B18,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4529,f9be7a5eba53dd07fe630c136276b948c370c3656af679acafbdd6cde9baf2cc
4530,2291,2024-08-24,3554.66,TRANSFERENCIA,COMP-1F6F659AA895,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4530,aec074d83b64b4684f29239ac4f4fb637349a07b6df2264fe853fc1673307898
4531,2297,2024-08-17,3618.65,TED,COMP-06E458EC8BA2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4531,7e2a2c84a9c6489fff88f8adb7a9b88949729e65a892fa35702a9f6b2dcdb120
4532,2300,2024-08-13,3294.25,TRANSFERENCIA,COMP-52E9333EA8DA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4532,45d0f623390324a144734fe02f4d95394be1c88af453f3a33cb7af07ae3e0f55
4533,2301,2024-08-12,3476.7,TED,COMP-FDA775B2223B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4533,5de7bc51fa4d8420a4a338fb2ea7fd155591af108ca33c48954d36b19f8b54de
4534,2304,2024-08-11,3417.59,TED,COMP-BB872B3ACF52,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4534,f75351ffd9148d40390dfcb6cc71310d5338e03feb0bce8cee9f4176c9535a18
4535,2306,2024-08-24,2929.36,BOLETO,COMP-97D13910F630,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4535,77c210be36865fb0f0230006900bae8d9f747904542d1f0591d4255ab7c092b3
4536,2523,2024-08-23,3568.19,TED,COMP-B744F32748EA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4536,d9a7293e57120bd71fbad85a3d6c71bd314bb3aac86937f22660cb875b6251df
4537,2524,2024-08-14,3773.87,PIX,COMP-B9AA9A394B3A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4537,6de39ef00eb8e9716d6a437d6fb7ba3be87ad999efd5cc4e2c98a44a04b6984b
4538,2525,2024-08-10,3750.59,TRANSFERENCIA,COMP-06F6712167E8,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4538,03a5635264b7b7299c25589f4a276729b6d02be322c35fd8893ad012c209f64a
4539,2526,2024-08-17,3013.76,PIX,COMP-2593F804EAA6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4539,e7b6fa6b0fcf0ee5d4c6c937d9ba2c1fa98309603b014fdb569a9b0e9ff98b46
4540,2527,2024-08-25,1408.63,BOLETO,COMP-97F29078AF1D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4540,5fab2c1dbfacbb68a7170739035059791e06c72df997687eccf8b2af28017268
4541,2707,2024-08-21,2243.16,PIX,COMP-1D4679B3250C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4541,5ab621b8d3110c5d1e64bba660fbacd87fe64115fa2ab18a386b490dd0f85675
4542,2708,2024-08-17,2475.48,BOLETO,COMP-282C76CF126B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4542,ac96848203156d94991ab45a9e1542d4cc2aff3c6dbcbaa32012c7199948a3a2
4543,2709,2024-08-24,2529.52,TRANSFERENCIA,COMP-77100B1DC300,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4543,06e2b21ee7f8aa422435ec1a001e9c4ce3629f230952e80773f04553ee9dc708
4544,2710,2024-08-23,6414.05,TRANSFERENCIA,COMP-867F8A3241FD,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4544,5b31bc8a073c8dfd34cbc26f6f7755d5ed691feb9bc81841fe72a92eea143420
4545,2711,2024-08-24,2632.62,PIX,COMP-436988008B74,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4545,108b85ca2c166111a691cc2f56ead7a41286535b93e7dd5c2279ba7ceb0dd951
4546,2712,2024-08-22,2659.23,TRANSFERENCIA,COMP-B150B6E05C5A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4546,ce4d9d6b33f75e46fb19553fb02d87216eca7f9c50b90930f846a1221a58aea3
4547,2713,2024-08-23,2340.21,BOLETO,COMP-147614B0F56D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4547,51a4f84eebce317f62f18867424882129640907a33cbe0099ecb1b88a0202939
4548,2715,2024-08-07,2219.37,PIX,COMP-C21169FDD1D3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4548,fb5975a615478e567dd169b20996e3aeeccae87b671b8bb91b19790f4cb36273
4549,2716,2024-08-23,2502.98,BOLETO,COMP-4167F4909824,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4549,fa07106e8a32244bb19f1fd1597f8aaa2af6c0e52edf31a1f14a8c0ba9c0a232
4550,2717,2024-08-13,1375.1,PIX,COMP-7B5B6CEACFDC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4550,0f95cf832f60ba512a5d27aca058016ab034412d58bd6f667ed71db5414b4fa1
4551,2718,2024-08-22,1937.62,BOLETO,COMP-979C47BFEDCB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4551,2adae209f98cb9d5ecf618117e9faa9abd1983b0796d7aaf86debbca3bfb16d5
4552,2720,2024-08-07,2613.81,BOLETO,COMP-E1E0D039C86C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4552,d0031f91b360c5b6e99dd663f05f7d53157c6e020d263361bc0c6ea07925cc86
4553,2722,2024-08-21,5779.11,TRANSFERENCIA,COMP-1998D59698EE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4553,d6d1158820f4f051fa9fec55efec571824a06f929dec9410eaf59c828159958c
4554,3104,2024-08-03,5141.17,PIX,COMP-241F49104DAD,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4554,3e053f82f620da66508e8501d7494474de7eb30199d9958ca65e7d116d7b0c8d
4555,3105,2024-08-15,5793.12,CARTAO,COMP-7312B69A3018,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4555,fbc4988cfdd5cb5579fcda93ad83a4e8e73d6f90a1a52166791a35e0f540bdff
4556,3108,2024-08-18,5766.91,TRANSFERENCIA,COMP-79CDD06DC282,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4556,71f1a7518ca8043d204a7dd03b969e83d1f926eb2a274be6a372deb29d169899
4557,3562,2024-08-20,2409.92,TRANSFERENCIA,COMP-D68AF29DF6F0,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4557,d7a364d59b2dcfb4382c19ac71c1e3dc19d6fd4903513442ba7eded169a820ef
4558,3568,2024-08-24,2662.04,TED,COMP-CE1192BD6428,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4558,24ec2230779fac6c23efbd6b35d03dc53c67d6a2f716dcd6a11e80dff52eae5a
4559,3665,2024-08-26,3482.96,BOLETO,COMP-A5423ABD5E33,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4559,74f1e33e78dd37e14244aab10ebf8ee545ad5ee708caf87c2dacbedf8a2a5655
4560,3666,2024-08-16,3580.07,PIX,COMP-15C1E08CB8C3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4560,f60cf3afa63a242c45e3b2cfb0478c649dd2fae4c8637daba683b2caa0d5a3ff
4561,3668,2024-08-10,4259.12,PIX,COMP-02EE3112C6CC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4561,eb015c955e8773185e873997037a2082864fe14a3ee1845dff986319d35f9544
4562,3669,2024-08-10,3952.79,TRANSFERENCIA,COMP-8BAD2CC74CE8,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4562,c69a0a968880ea735ac40a71732de2708a5d8dd2030baf48474d2a62befec701
4563,3671,2024-08-16,3390.71,TED,COMP-015D9D5F645C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4563,08c8513262d1c1bef2e22b0013e36bbebfceaf04c7081b9ce5573d58c7d3fd72
4564,3672,2024-08-17,3437.69,CARTAO,COMP-E511115619C0,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4564,95589bfedfe74e401106483e5387bb1c2e2dc6dd2be822e178b7af3fcfd01d6e
4565,3673,2024-08-06,4051.37,BOLETO,COMP-3BF4B427A7D3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4565,2896ddd42491179be86156e8749aee07a9cfa7c9e3ed48c5b778eb8d0959ab4b
4566,3675,2024-08-02,3961.91,TED,COMP-0FF038DB053C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4566,e374d4019d051673ab80b9893c8beddd9055fadaa0057aeac40f1df3454dad08
4567,3676,2024-08-06,4016.42,PIX,COMP-6928186839A9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4567,893263b529a2754ebdcb7ecc3942415706ffc00d5d4cbda33dc0178f07b6a4b0
4568,3677,2024-08-06,3753.98,TED,COMP-1AEDFD5FE1ED,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4568,dbcdb3a3f7e335b85777a8c8783554215f79def9eee732994efe995f417a792d
4569,3680,2024-08-25,3386.41,PIX,COMP-E666D75E9291,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4569,2dcd25bb9e67f2dfd386229c563fc23a46a7b67d6e726042e19c810cd61495a3
4570,3681,2024-08-11,3166.17,BOLETO,COMP-20F6274FE279,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4570,734cc8e88e87549c2c1b4a6b85f68cfe6ea30e40368275b430287fe54fc7a0c0
4571,3683,2024-08-16,3568.03,BOLETO,COMP-E66E2BCE7E6C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4571,2fe884179da06996a26ff0cba613b7980e8a9feee8b09e486fab6c7edb28842d
4572,3684,2024-08-10,4127.04,CARTAO,COMP-096177F4DAB1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4572,c5c777dd9545a6f6bd23f3d5ece04dba30aed0a237fba608666ea3ff72ffcba2
4573,3685,2024-08-27,3872.17,TRANSFERENCIA,COMP-BB854D5BCC1B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4573,afb0c1998f70f496cae4ec1137b087c02d276794e54202fcc657109b1c3fd8da
4574,4018,2024-08-14,7997.18,CARTAO,COMP-BFAB1EDABB95,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4574,047c736b11461ac6c88dc261ece0f06e7ad66266d375025091b18dc4cf7029a3
4575,4019,2024-08-31,7485.29,BOLETO,COMP-E08DAFAB7106,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4575,0f7cc1f54f0c87fc3d32c9db5120cf03c05dfabe3bfaf0ebe4eff598bb3b8d4b
4576,4020,2024-08-05,7709.25,PIX,COMP-3F6A9F872FD7,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4576,877ab5ffc901c2b028d79b6fe07151bc0092f6575156f800c56e1a98831c54da
4577,4024,2024-08-20,7143.41,BOLETO,COMP-1B502A674AAE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4577,23a093e0a99dd08dffcde3e82edca4e3c4f4302fdc4a6ef050c7b764408b07c4
4578,4403,2024-08-12,6080.19,BOLETO,COMP-8437F9442C12,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4578,4b98cb5253c8712b6eb73c09bde78b8e84ea3f011b8da7cacf3fbf081ab0f1bb
4579,4406,2024-08-20,5691.33,BOLETO,COMP-28F6DAE6BC6B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4579,7da1886be63c74aaf7efeb7b9b6c5c82e89e7b165fa1e2fff51ee491d555cad1
4580,4407,2024-08-19,5749.38,BOLETO,COMP-75310D8DD196,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4580,40de60488950a1589fdbc24098a48474dafd6297b0a126559b1c0510b426b2e3
4581,4408,2024-08-27,6965.81,PIX,COMP-F3250146F6FE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4581,cd05879180d5f35f0d95a8dd89715c96c425ec01d501fa8f4069cd4d0ea80e63
4582,4409,2024-08-20,5001.6,TED,COMP-A0F036746552,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4582,fb120cf066b20a7c6d9c1ea24fd49d22abb1325efef7a9562689937c6232b548
4583,4927,2024-08-18,2777.37,TED,COMP-3913762744EC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4583,8b443cb10f4373f4a8689142b12b025fe3b259171c9539ac8f5cf61e873c2f98
4584,4928,2024-08-21,2156.56,TRANSFERENCIA,COMP-0B0BA0624F47,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4584,badfc1251745114cf17bd1e484f3547b3a2a59d459f031e87186a7542c726e08
4585,4929,2024-08-22,2489.0,PIX,COMP-A3EDC1F5E324,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4585,d1f29a68b504e8affaaf0b8c74b71bf35eda1f04c63ad5257071aac358c67247
4586,4930,2024-08-17,2319.7,BOLETO,COMP-8444E5C255BA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4586,dec70ee1d4d9708348a69ef42064b8d2c5a76e11274c9b281c3b34880bd9a704
4587,4931,2024-08-10,2654.82,TED,COMP-2ACC101895DA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4587,6e664901b8863839f1c5056ebc77f395255d96b68c18aa9f1f5ede2abc34d5d8
4588,5155,2024-08-26,1547.77,TED,COMP-64C6368A3578,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4588,78dcc4264f3d2bf342a8a153efcfa34cd6aaef6c60872ed00d7498bd15a55260
4589,5160,2024-08-14,1716.75,PIX,COMP-C0F6C8A80186,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4589,1dbe4e7d52b0a3dc599c3f2a5343f1e03b50b36d57054be5087179e189aaf402
4590,5673,2024-08-27,3042.53,TED,COMP-7C6942FEA85F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4590,e440d956a4a91152229b2a26b3f6293ca794c33e7b90cc17f331fb0f95e2ff44
4591,5676,2024-08-21,3241.9,CARTAO,COMP-A64BAEAA23EB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4591,f42f20c5605005de8b6fd0a61d9677f8b498e3023e5e6886eebcbc8ab46d41a4
4592,5677,2024-08-16,3250.37,PIX,COMP-C285DCFB3EB0,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4592,e29d0583a062ca9b9def4584207018038a47bfe9ac7d20a348a3a4591d45c455
4593,5994,2024-08-17,2457.56,TED,COMP-F396BEBCD52F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4593,8f0364772f37202dab004ddbf52662eae19a71deb1de944d5d247e16924f4207
4594,5996,2024-08-25,3564.75,PIX,COMP-9E83D755C0D3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4594,2eaf7f9d84e56aa1628af21a7eb263c31704614c0b72ffbaa8865cfb20292ccd
4595,5999,2024-08-19,3147.96,PIX,COMP-4C8CC78F741A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4595,564d063bf03f482a2f56d412b5909d530639cce5096cf58968ecdabbb2caa1ba
4596,6007,2024-08-11,3227.26,TED,COMP-4FAECBB02A76,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4596,0ce164039893d4e71dd6bfcfb338fed0fe75b535e38bc6f22b76a8e271f67339
4597,6009,2024-08-01,3276.88,BOLETO,COMP-BA4496B962A9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4597,973d200915a8815a3d2d24f03af7929d62b239a69ad5d5e68e37cfe7715653a4
4598,6010,2024-08-13,3246.14,TED,COMP-18C2D030BEDB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4598,1d2ca4bfe27f1f531df18249664b24a0c4957c592184823ac81d8346e6edc2c3
4599,6013,2024-08-21,2563.41,PIX,COMP-FD829F3E2FA0,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4599,b6044937abcfe1f346b9b0afe9510ffc7b1a0aa19a49503cfd034311e8b8364a
4600,6015,2024-08-18,2669.93,BOLETO,COMP-B3A59473AA5F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4600,dffe47863c31aa155c5ee191af95149b2e23710bf15d66c62b25facd46e7e4b4
4601,6017,2024-08-12,2994.64,PIX,COMP-5C2F3382C49D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4601,806fc2fc7b8b977fe583d89940674082547007b36c3472c698161470ee0871ea
4602,6018,2024-08-11,2834.0,PIX,COMP-38624AFD72E9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4602,fe7445ad85487bc89c0b02955e6f4eba5686a338b4d03504499e5357cc7d9185
4603,6464,2024-08-31,3164.58,PIX,COMP-6EC00F6C50FC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4603,e00db7724dec836f3153d7f01fbed54d689cf047b6d65a72de441a7419c837eb
4604,6466,2024-08-21,3065.68,TRANSFERENCIA,COMP-6AEAD5B19501,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4604,9c64bdbff0346beaf18fb79e17de221caea9eaee780dd5b570a91bb131609b14
4605,6467,2024-08-15,3531.93,BOLETO,COMP-E4FE67E98B09,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4605,715437717fbfe0ad876968f8ea337841ca5d1515c08ecd64f31cfa63984f5351
4606,6469,2024-08-20,3095.99,TED,COMP-DE7250BCB875,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4606,3c8ee022e4db6b7b83d2687382aaf475857e939ef84388109e0afba96a01f392
4607,6471,2024-08-19,2497.23,BOLETO,COMP-0D9B48A563A1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4607,37345797d961c95c6830a9e4c509a057003e186ef816d36d36ffa66c0fc9c9f8
4608,6474,2024-08-26,2712.11,CARTAO,COMP-A5C627DCFB5A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4608,d451e9164d0c3bd0d04c0e1027b5d3a39ce7eda4f5a3673dcec2053255bea6ab
4609,6475,2024-08-21,2691.87,PIX,COMP-70A86FB15AF2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4609,1b7e8c7f13ca45ea79acd446b7ee8540ee794f8772a0752f2ae2be54d3e0ae10
4610,6603,2024-08-17,6263.76,BOLETO,COMP-B7BBEB2527B1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4610,bb0ad21b0b17620d78d3ad00a609fdbe94c67b7b0268ee90b9c06dbe671f4939
4611,6609,2024-08-24,5835.35,TED,COMP-EEA92EED9D82,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,4611,853688ee71c47467505ce2e86bee27e2c7bdc41c7f42076b46c9c129384abbd1
